outer_fold,context,config_key,family_key,family_label,parameter_count,regularization,primary_eligible,mean_fold_loss,fold_loss_se,pooled_log_mse,pooled_mae_s,pooled_rmse_s,pooled_pearson_r,pooled_spearman_rho
3,outer_3_inner_training_only,bernstein_degree_4__lambda_0.1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,0.1,True,4.695774360881482,1.1487914029390986,4.79105236924506,509.6157919049092,774.1478497094562,0.2175734867440014,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_4__lambda_1,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,1.0,True,4.7141133440086564,1.1581852923933436,4.804090397239328,505.64077411689783,771.4116966222792,0.21798640292166857,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_4__lambda_10,bernstein_degree_4,Monotone Bernstein degree 4 (3 parameters),3,10.0,True,4.631866617061777,1.2790457385243665,4.708047387061486,447.71395757128454,688.0430947851713,0.2060791152813499,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_5__lambda_0,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.0,True,4.710248366119275,1.1359292303218889,4.795948096436275,513.1227463410042,779.535247094488,0.2227888958284594,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_5__lambda_0.001,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.001,True,4.710261142013983,1.1359384241251271,4.795957061089385,513.1174195873864,779.5325222116952,0.22278833038353155,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_5__lambda_0.01,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.01,True,4.71037626878032,1.1360208928018587,4.796037888428286,513.0697345790595,779.5081085107507,0.22278332314738003,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_5__lambda_0.1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,0.1,True,4.711521853852459,1.1368222669154218,4.79685207383569,512.619827996883,779.2779389815167,0.22273821773071328,0.1796759941089838
3,outer_3_inner_training_only,bernstein_degree_5__lambda_1,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,1.0,True,4.690250290937821,1.1631187638964733,4.772964705464288,497.37543913952834,758.2106831236928,0.22002501308425568,0.19734904270986744
3,outer_3_inner_training_only,bernstein_degree_5__lambda_10,bernstein_degree_5,Monotone Bernstein degree 5 (4 parameters),4,10.0,True,4.642583723602263,1.3000772540071253,4.71629582800265,443.6971824151754,680.0218542365293,0.2050516941044553,0.19734904270986744
4,outer_4_inner_training_only,identity__lambda_0,identity,Identity,0,0.0,True,7.0044822908022955,1.5225880483502094,6.949782290784728,448.956861233085,751.8926485066019,0.16570132849664793,0.40445554077061757
4,outer_4_inner_training_only,signed_exponential_1p__lambda_0,signed_exponential_1p,Signed exponential (1 parameter),1,0.0,True,6.626921310438534,1.6839857062486592,6.764560002111562,624.1929995292129,1052.5854749445382,0.156260265101652,0.40445554077061757
4,outer_4_inner_training_only,signed_exponential_1p__lambda_0.001,signed_exponential_1p,Signed exponential (1 parameter),1,0.001,True,6.626882684449755,1.6840505281404732,6.764478642681388,624.1256914708858,1052.501426362237,0.15628245802948576,0.40445554077061757
4,outer_4_inner_training_only,signed_exponential_1p__lambda_0.01,signed_exponential_1p,Signed exponential (1 parameter),1,0.01,True,6.6265355029836375,1.684633976644341,6.763737558203076,623.514080186262,1051.7373751402433,0.15648488281571116,0.40445554077061757
4,outer_4_inner_training_only,signed_exponential_1p__lambda_0.1,signed_exponential_1p,Signed exponential (1 parameter),1,0.1,True,6.623546592952475,1.690150255618023,6.755784340084976,616.8602940727601,1043.391228576466,0.15873819140755158,0.40445554077061757
4,outer_4_inner_training_only,signed_exponential_1p__lambda_1,signed_exponential_1p,Signed exponential (1 parameter),1,1.0,True,6.6746409267066555,1.6793303516654188,6.748057944870391,566.1209373490115,977.2513394520862,0.17023949193792656,0.40445554077061757
4,outer_4_inner_training_only,signed_exponential_1p__lambda_10,signed_exponential_1p,Signed exponential (1 parameter),1,10.0,True,6.8653457976094,1.5864302945309545,6.852481182468646,486.64026099431067,835.7731880859435,0.16997275995269556,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_2__lambda_0,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.0,True,6.725333783888189,1.62494674108606,6.762796995092676,517.2868565165371,889.8124234454164,0.1656392599193489,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_2__lambda_0.001,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.001,True,6.725333783888189,1.62494674108606,6.762796995092676,517.2868565165371,889.8124234454164,0.1656392599193489,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_2__lambda_0.01,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.01,True,6.725333783888189,1.62494674108606,6.762796995092676,517.2868565165371,889.8124234454164,0.1656392599193489,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_2__lambda_0.1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,0.1,True,6.725333783888189,1.62494674108606,6.762796995092676,517.2868565165371,889.8124234454164,0.1656392599193489,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_2__lambda_1,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,1.0,True,6.725333783888189,1.62494674108606,6.762796995092676,517.2868565165371,889.8124234454164,0.1656392599193489,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_2__lambda_10,bernstein_degree_2,Monotone Bernstein degree 2 (1 parameter),1,10.0,True,6.885142477458975,1.5824052088364924,6.868042632729081,485.54045642097765,833.6837255614654,0.17013337910106918,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_3__lambda_0,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.0,True,6.638083398227737,1.6632923809842282,6.712615786818071,550.5577961161913,945.1740443218513,0.16497922235576862,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_3__lambda_0.001,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.001,True,6.638158376908944,1.6633044129147565,6.712690765499278,550.5572150164594,945.1742123837356,0.1649791249626299,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_3__lambda_0.01,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.01,True,6.638828592991194,1.663412109656974,6.713360981581528,550.5520340143368,945.1757197671939,0.16497825519266376,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_3__lambda_0.1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,0.1,True,6.64511259229697,1.6644346716234917,6.7196449808873036,550.5045880986512,945.1902739344773,0.16497017086062965,0.40445554077061757
4,outer_4_inner_training_only,bernstein_degree_3__lambda_1,bernstein_degree_3,Monotone Bernstein degree 3 (2 parameters),2,1.0,True,6.710846031201005,1.6548393011089293,6.7544968704244415,537.1109632338494,929.6510125813854,0.17198630134110482,0.40445554077061757
